2026-03-19 15:51:51 [INFO   ] EmbedSim.sink — EmbedSim init  T=0.8 s  dt=0.0001 s  solver=EULER  log=C:\EmbedSimProject\embed_sim_project\embedsim_log\sink_20260319_155151.log
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02285  t=0.228500 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02285  t=0.228500 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02285  t=0.228500 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02285  t=0.228500 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02286  t=0.228600 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02286  t=0.228600 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02286  t=0.228600 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02286  t=0.228600 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02286  t=0.228600 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02286  t=0.228600 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02286  t=0.228600 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02286  t=0.228600 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02286  t=0.228600 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02286  t=0.228600 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02286  t=0.228600 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02286  t=0.228600 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02287  t=0.228700 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02287  t=0.228700 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02287  t=0.228700 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02287  t=0.228700 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02287  t=0.228700 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02287  t=0.228700 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02287  t=0.228700 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02287  t=0.228700 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02287  t=0.228700 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02287  t=0.228700 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02287  t=0.228700 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02287  t=0.228700 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02288  t=0.228800 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02288  t=0.228800 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02288  t=0.228800 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02288  t=0.228800 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02288  t=0.228800 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02288  t=0.228800 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02288  t=0.228800 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02288  t=0.228800 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02288  t=0.228800 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02288  t=0.228800 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02288  t=0.228800 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02288  t=0.228800 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02289  t=0.228900 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02289  t=0.228900 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02289  t=0.228900 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02289  t=0.228900 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02289  t=0.228900 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02289  t=0.228900 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02289  t=0.228900 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02289  t=0.228900 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02289  t=0.228900 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02289  t=0.228900 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02289  t=0.228900 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02289  t=0.228900 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02290  t=0.229000 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02290  t=0.229000 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02290  t=0.229000 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02290  t=0.229000 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02290  t=0.229000 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02290  t=0.229000 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02290  t=0.229000 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02290  t=0.229000 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02290  t=0.229000 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02290  t=0.229000 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02290  t=0.229000 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02290  t=0.229000 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02291  t=0.229100 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02291  t=0.229100 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02291  t=0.229100 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02291  t=0.229100 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02291  t=0.229100 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02291  t=0.229100 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02291  t=0.229100 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02291  t=0.229100 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02291  t=0.229100 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02291  t=0.229100 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02291  t=0.229100 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02291  t=0.229100 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02292  t=0.229200 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02292  t=0.229200 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02292  t=0.229200 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02292  t=0.229200 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02292  t=0.229200 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02292  t=0.229200 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02292  t=0.229200 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02292  t=0.229200 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02292  t=0.229200 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02292  t=0.229200 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02292  t=0.229200 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02292  t=0.229200 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02293  t=0.229300 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02293  t=0.229300 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02293  t=0.229300 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02293  t=0.229300 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02293  t=0.229300 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02293  t=0.229300 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02293  t=0.229300 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02293  t=0.229300 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02293  t=0.229300 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02293  t=0.229300 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02293  t=0.229300 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02293  t=0.229300 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02294  t=0.229400 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02294  t=0.229400 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02294  t=0.229400 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02294  t=0.229400 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02294  t=0.229400 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02294  t=0.229400 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02294  t=0.229400 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02294  t=0.229400 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02294  t=0.229400 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02294  t=0.229400 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02294  t=0.229400 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02294  t=0.229400 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02295  t=0.229500 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02295  t=0.229500 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02295  t=0.229500 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02295  t=0.229500 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02295  t=0.229500 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02295  t=0.229500 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02295  t=0.229500 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02295  t=0.229500 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02295  t=0.229500 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02295  t=0.229500 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02295  t=0.229500 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02295  t=0.229500 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02296  t=0.229600 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02296  t=0.229600 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02296  t=0.229600 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02296  t=0.229600 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02296  t=0.229600 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02296  t=0.229600 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02296  t=0.229600 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02296  t=0.229600 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02296  t=0.229600 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02296  t=0.229600 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02296  t=0.229600 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02296  t=0.229600 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02297  t=0.229700 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02297  t=0.229700 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02297  t=0.229700 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02297  t=0.229700 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02297  t=0.229700 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02297  t=0.229700 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02297  t=0.229700 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02297  t=0.229700 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02297  t=0.229700 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02297  t=0.229700 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02297  t=0.229700 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02297  t=0.229700 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02298  t=0.229800 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02298  t=0.229800 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02298  t=0.229800 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02298  t=0.229800 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02298  t=0.229800 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02298  t=0.229800 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02298  t=0.229800 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02298  t=0.229800 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02298  t=0.229800 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02298  t=0.229800 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02298  t=0.229800 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02298  t=0.229800 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02299  t=0.229900 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02299  t=0.229900 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02299  t=0.229900 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02299  t=0.229900 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02299  t=0.229900 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02299  t=0.229900 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02299  t=0.229900 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02299  t=0.229900 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02299  t=0.229900 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02299  t=0.229900 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02299  t=0.229900 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02299  t=0.229900 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02300  t=0.230000 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02300  t=0.230000 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02300  t=0.230000 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02300  t=0.230000 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02300  t=0.230000 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02300  t=0.230000 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02300  t=0.230000 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02300  t=0.230000 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02300  t=0.230000 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02300  t=0.230000 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02300  t=0.230000 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02300  t=0.230000 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02301  t=0.230100 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02301  t=0.230100 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02301  t=0.230100 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02301  t=0.230100 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02301  t=0.230100 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02301  t=0.230100 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02301  t=0.230100 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02301  t=0.230100 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02301  t=0.230100 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02301  t=0.230100 s  sink                            (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02301  t=0.230100 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02301  t=0.230100 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02302  t=0.230200 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02302  t=0.230200 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02302  t=0.230200 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:54 [DEBUG  ] EmbedSim.sink — EXEC   step=02302  t=0.230200 s  vf_theta                        (VfThetaBlock)
